107900191,08868,관문약국,127.0553382942,37.6158484492,[107900004, 107900001]
107900199,08943,낙산삼거리,127.0103437635,37.5803001161,[100900010]
107900165,08808,범양APT입구,127.0271372049,37.6040364347,[105900005]
213000393,38619,KTX광명역5번출구,126.8861932517,37.4170414872,[100100421, 100100415]
107900164,08969,극동아파트정문,127.0342517502,37.5954194204,[105900005]
213000394,38617,소하동,126.8794361907,37.4356153304,[100100421]
107900163,08970,고려대아이스링크,127.0278037745,37.5929442138,[105900004]
213000395,38618,소하동,126.879567218,37.435675399,[100100421]
107900162,08807,법화사,127.0109723802,37.5845900238,[107900003]
213000396,38610,광명사거리역,126.856808822,37.4787269421,[100100421]
107900161,08971,하트마트편의점,127.0414159794,37.612020549,[107900014]
213000397,38613,광명실내체육관,126.8713692127,37.4638353529,[100100421]
107900160,08801,노인정,126.9909645069,37.5926528165,[107900002]
110000100,11200,상계현대2차아파트,127.0509544444,37.6717188288,[100100145, 110900009]
110000102,11202,수락리버시티아파트,127.055367,37.689128,[100100164]
110000101,11201,상계현대3차아파트,127.0525505074,37.6708131132,[100100145, 110900009]
110000104,11204,수락중고등학교,127.0552657348,37.6828390426,[100100158, 100100164, 110900009]
107900169,08962,동구마케팅고후문,127.008326956,37.59366173,[107900008]
107900168,08964,극동아파트후문,127.0333419867,37.596023753,[105900005]
110000106,11206,은빛아파트2단지,127.0552854311,37.6802092788,[100100158, 100100164, 110900009]
107900167,08965,성북구의회,127.0260800323,37.5945391201,[105900004]
110000105,11205,수락중고등학교,127.0553623957,37.6829117775,[100100158, 100100164, 110900009]
107900166,08966,장위1동노인정,127.043044981,37.6116020139,[107900014]
110000108,11208,상계초등학교,127.065984242,37.6576584976,[100100007, 100100145, 100100593]
110000107,11207,홍파복지원미주아파트,127.0554609986,37.6798317125,[100100158, 100100164, 110900009]
110000109,11209,상계초등학교,127.0661057815,37.6577101312,[100100007, 110900007, 100100145, 100100152, 110900009]
107900176,08958,종암아이파크2차정문,127.0325219666,37.5969720497,[105900005]
107900175,08959,개운중학교,127.0250707176,37.594132363,[105900004]
107900174,08823,팔각정,126.9922142865,37.592373848,[107900002]
107900173,08960,태광빌라,127.0439306201,37.6122197761,[107900014]
107900172,08961,삼선초교,127.0130749406,37.5853171535,[107900002]
213000386,38200,코스트코광명점,126.8876394799,37.4208718523,[100100283, 100100285, 100100080]
107900171,08819,대우APT정문.대림APT후문앞,127.0176418276,37.6122787391,[107900007, 107900006]
110000111,11211,노원역1번출구,127.0634157586,37.6562799577,[100100148, 100100007, 100100157, 100100145, 100100153, 100100164]
110000110,11210,노원역9번출구,127.061729,37.655991,[100100007, 100100589, 110900007, 100100157, 100100145, 100100153, 100100164, 100100593, 110900009]
110000113,11213,와우패션클럽,127.0639086916,37.6550670087,[100100148, 108000002]
110000112,11212,롯데백화점노원점,127.0625686742,37.6547824107,[100100148, 108000002]
110000115,11215,상계중학교정문,127.068029381,37.6524221121,[100100148, 108000002, 100100164]
110000114,11214,중앙하이츠2차아파트,127.0674197117,37.654311989,[100100148, 108000002]
107900179,08956,삼선노인정,127.0138717308,37.5863750379,[107900002]
110000117,11217,코오롱아파트.양지대림아파트,127.070652,37.652536,[100100158, 100100155, 100100154]
107900178,08957,한신113동앞,127.0085363105,37.5944604571,[107900008]
110000116,11216,상계중학교,127.0693639049,37.6514407904,[100100158, 100100155, 100100154]
